date,average_speed_over_ground_last_24h,average_rpm_last_24h,slip,wind_force,swell_force,latitude,longitude,draft_forward,draft_aft,trim,month,day,total_fuel,ist,mlotst,pbo,siage,sialb,siconc,sisnthick,sithick,sivelo,sob,tob,usi,vsi,zos,so,thetao,uo,vo,wo,u100,v100,u10n,u10,v10n,v10,d2m,t2m,p140209,cdww,p140208,istl1,hmax,mdts,mdww,mpts,mpww,msl,msqs,mwd,p140122,p140125,p140128,mwp,mp1,p1ps,p1ww,p2ps,p2ww,p140123,p140126,p140129,mp2,wmb,phioc,phiaw,tauoc,dwi,wind,pp1d,tmax,sst,swh,shts,shww,p140121,p140124,p140127,skt,asn,rsn,sd,sp,tsn,tcsw,wdw,dwps,dwww,wsk,wsp,wss
2022-01-09,12.4,41.6,-0.206,3,2,4.873333333333333,94.55,7.4,10.9,3.5,1,9,32.0,0.0,14.24710464477539,2719.22802734375,0.0,0.06599999219179153,0.0,0.0,0.0,0.0,34.90276336669922,4.5779266357421875,0.0,0.0,0.4126072824001312,34.168212890625,29.346601486206055,0.42592623829841614,0.02702418528497219,-8.78782486779528e-08,2.1921112537384033,0.58349609375,2.2145442962646484,2.0561840534210205,0.6064860224723816,0.553368866443634,296.6434631347656,300.0132751464844,1.1608959436416626,0.0008387809502892196,0.8147532343864441,271.4599304199219,1.942679762840271,200.48927307128906,191.60853576660156,8.809077262878418,2.813606023788452,101065.9140625,0.0029030332807451487,201.74957275390625,199.3046875,81.5899429321289,171.9836883544922,8.620702743530273,6.390072345733643,6.753730297088623,2.2409608364105225,5.690731048583984,1.1856282949447632,10.90319538116455,4.496256351470947,4.82366943359375,5.237748622894287,997.0,-2.3970134258270264,0.9873854517936707,0.9983345866203308,193.75885009765625,3.6918132305145264,12.671746253967285,6.817304611206055,302.5148010253906,1.0253890752792358,1.008987545967102,0.1327412873506546,0.8317566514015198,0.4674784243106842,0.29680123925209045,302.3080139160156,0.8800005316734314,99.99999237060547,0.0,101136.0703125,302.5151062011719,0.1523640900850296,0.7458282113075256,0.27403774857521057,0.700616180896759,0.0012224912643432617,7.394817352294922,0.0064140199683606625
2022-01-10,10.4,42.4,0.0,3,2,2.105,91.5,7.4,10.9,3.5,1,10,32.7,0.0,15.709315299987793,4144.82763671875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.71937561035156,0.8564055562019348,0.0,0.0,0.45432037115097046,34.02726364135742,29.204206466674805,0.20493490993976593,0.15227854251861572,9.817647423915332e-07,2.6565487384796143,-1.9691886901855469,2.689903974533081,2.497661590576172,-2.097080945968628,-1.8904062509536743,296.7103576660156,300.2191467285156,1.1615492105484009,0.0008810862782411277,0.8053105473518372,271.4599304199219,2.6274337768554688,216.31080627441406,174.34495544433594,8.605632781982422,2.2111074924468994,101139.7734375,0.0037799749989062548,217.43377685546875,224.77459716796875,222.54010009765625,160.37109375,8.464264869689941,6.715354919433594,7.0082526206970215,1.9890276193618774,6.182251453399658,1.7185262441635132,7.799342632293701,9.4793701171875,7.342447757720947,5.748759746551514,999.0,-3.37310791015625,1.2305940389633179,1.021243929862976,201.05885314941406,4.16265869140625,11.41775894165039,7.014791965484619,302.3397216796875,1.3981324434280396,1.3752187490463257,0.2110087126493454,0.9713948369026184,0.8140614628791809,0.520623505115509,301.9180908203125,0.8800005316734314,99.99999237060547,0.0,101135.4921875,302.3400573730469,0.04644775390625,0.662729024887085,0.27272287011146545,0.3250694274902344,0.0021354753989726305,3.672157049179077,0.010772478766739368
2022-01-11,10.6,42.0,-0.023,4,2,-0.975,88.45,7.4,10.9,3.5,1,11,32.9,0.0,18.95265007019043,4652.99072265625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.71239471435547,1.0021404027938843,0.0,0.0,0.4297248423099518,34.66176223754883,29.493322372436523,-0.26039132475852966,0.4337940216064453,2.2035735582903726e-06,2.638089418411255,1.6149526834487915,2.748141050338745,2.515301465988159,1.6559759378433228,1.5140985250473022,296.6185607910156,300.51409912109375,1.1573357582092285,0.0008301485795527697,0.7266057133674622,271.4602355957031,2.4678237438201904,202.0878143310547,207.53150939941406,9.217998504638672,2.090451240539551,101071.3828125,0.0025340041611343622,202.40196228027344,198.19403076171875,214.2359161376953,164.45814514160156,9.161235809326172,7.401134967803955,7.5799784660339355,1.8154128789901733,6.604048252105713,1.381988525390625,11.052513122558594,9.03009033203125,5.678507328033447,6.278201580047607,999.0,-2.197967529296875,0.8877512812614441,1.0099658966064453,234.23460388183594,3.61407470703125,13.38388442993164,7.73438835144043,302.4060974121094,1.3205195665359497,1.3153260946273804,0.0994771346449852,0.9626498222351074,0.6829630732536316,0.5191968083381653,302.1393737792969,0.8800005316734314,99.99999237060547,0.0,101076.7890625,302.4061279296875,0.0011800130596384406,0.6850396990776062,0.27168452739715576,0.4176521301269531,0.0012263059616088867,4.495365619659424,0.007402751594781876
2022-01-12,11.5,42.0,-0.109,3,2,-4.158333333333333,85.4,7.4,10.9,3.5,1,12,31.599999999999998,0.0,10.463069915771484,4981.29833984375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.732574462890625,1.0166072845458984,0.0,0.0,0.3922073543071747,35.20206069946289,29.47303009033203,0.19022788107395172,-0.06484466791152954,-9.95405571302399e-07,0.12828445434570312,1.614026427268982,0.10534413903951645,0.09634208679199219,1.8442325592041016,1.5814151763916016,295.1919250488281,301.2395324707031,1.1576908826828003,0.0007061922806315124,0.6348037719726562,271.4599914550781,2.352811336517334,178.62208557128906,39.928958892822266,8.928214073181152,3.7891969680786133,101151.0234375,0.001412951503880322,178.6210174560547,159.84117126464844,208.86798095703125,342.2731628417969,8.927887916564941,7.776160717010498,7.77763557434082,2.5690553188323975,6.964877605438232,0.043487548828125,8.474167823791504,10.99188232421875,5.61480712890625,6.961143970489502,999.0,-3.214752197265625,-1.644187331199646,1.0135412216186523,185.0071563720703,2.2523396015167236,12.032240867614746,7.983185291290283,302.2646789550781,1.2801131010055542,1.2801024913787842,0.00146484375,0.9729786515235901,0.7310053706169128,0.4000803530216217,302.30401611328125,0.8800005316734314,99.99999237060547,0.0,101145.1640625,302.2650146484375,4.069010537932627e-05,0.7457151412963867,0.3741961717605591,1.37387216091156,0.0018398364773020148,3.877578020095825,0.008861713111400604
2022-01-13,11.3,42.2,-0.088,3,2,-7.275,81.33333333333333,7.4,10.9,3.5,1,13,31.6,0.0,10.599544525146484,4999.7607421875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.70500564575195,0.939253032207489,0.0,0.0,0.2808787226676941,34.94205093383789,29.092193603515625,-0.6438295245170593,-0.04117879271507263,9.768265130105647e-08,-5.348707675933838,1.3071422576904297,-5.27055549621582,-4.964187145233154,1.306142807006836,1.2263940572738647,296.8985595703125,299.8334655761719,1.1593859195709229,0.0010487576946616173,0.8711318969726562,271.4598693847656,2.617967128753662,159.8321533203125,100.72872161865234,8.401360511779785,2.774655342102051,101097.9921875,0.0044301412999629974,154.82960510253906,138.67771911621094,214.3635711669922,3.3620665073394775,7.992607593536377,6.4259352684021,7.228191375732422,2.47953200340271,6.546189785003662,2.171142578125,7.1544189453125,11.990925788879395,5.994527339935303,5.460415363311768,999.0,-2.6919758319854736,3.126457929611206,0.9666591286659241,104.56134796142578,5.924662113189697,12.171441078186035,6.773832321166992,302.3271789550781,1.3935198783874512,1.3380279541015625,0.3578389585018158,1.0766397714614868,0.7192357182502747,0.3887074887752533,302.1021728515625,0.8800005316734314,99.99999237060547,0.0,101104.2421875,302.3268737792969,0.0050557455979287624,0.6993122100830078,0.3350762128829956,0.3485145568847656,0.0016618171939626336,2.598100423812866,0.009404501877725124
2022-01-14,11.4,39.8,-0.166,5,3,-10.335,78.28333333333333,7.4,10.9,3.5,1,14,28.5,0.0,22.716970443725586,5264.95458984375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.705711364746094,0.8741185665130615,0.0,0.0,0.6353668570518494,33.932498931884766,28.98984146118164,-0.49225714802742004,-0.02468474581837654,9.383226995396399e-08,-7.382633686065674,3.471233367919922,-6.833141803741455,-6.643573760986328,3.221951723098755,3.1340160369873047,296.5264587402344,301.1125183105469,1.1562808752059937,0.0011825076071545482,0.8044611811637878,271.4600830078125,3.366499900817871,141.20799255371094,115.50481414794922,8.058350563049316,3.7439699172973633,101054.3203125,0.007690753322094679,135.3226776123047,123.35189056396484,204.9053497314453,325.4019775390625,7.278097629547119,5.94939661026001,7.155074596405029,3.3517043590545654,6.617847442626953,3.0608012676239014,6.992084503173828,11.739521980285645,7.064310550689697,5.144876480102539,999.0,-3.4974772930145264,3.7907752990722656,0.9735007286071777,115.34552001953125,7.446980953216553,7.574855804443359,6.237085342407227,302.0522766113281,1.7661209106445312,1.5920158624649048,0.75360107421875,1.373878836631775,0.8061574101448059,0.24030303955078125,301.7926940917969,0.8800005316734314,99.99999237060547,0.0,101046.75,302.0518798828125,0.00018310546875,0.6203058362007141,0.6050127148628235,0.2994931638240814,0.010684211738407612,2.484318494796753,0.03102620504796505
2022-01-15,11.0,39.2,-0.141,5,3,-12.883333333333333,74.21666666666667,7.4,10.9,3.5,1,15,29.0,0.0,27.86174964904785,5107.28076171875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.71314239501953,0.9042904376983643,0.0,0.0,0.7049190998077393,33.66370391845703,29.23328971862793,0.10433997213840485,-0.3479011654853821,5.503559350472642e-07,-7.491379261016846,1.5425211191177368,-7.068414211273193,-6.814510345458984,1.4419912099838257,1.3967208862304688,297.0206604003906,301.2315368652344,1.1550573110580444,0.0011628762586042285,0.8815739750862122,271.4599609375,3.453864336013794,134.2228240966797,99.86783599853516,8.034914016723633,3.6236441135406494,101051.8984375,0.0074017769657075405,128.17855834960938,113.10354614257812,201.1272430419922,329.56884765625,7.3697028160095215,6.12082052230835,7.197073459625244,3.2510063648223877,6.6873779296875,2.97418212890625,7.020074367523193,11.250752449035645,7.056131839752197,5.320801258087158,999.0,-3.5439453125,3.6473605632781982,0.9801020622253418,99.86925506591797,7.294087886810303,7.77367639541626,6.395013809204102,302.811767578125,1.8191113471984863,1.6657623052597046,0.7051289677619934,1.4192261695861816,0.8396962285041809,0.19891484081745148,302.4695129394531,0.8800005316734314,99.99999237060547,0.0,101050.1015625,302.8117980957031,0.0,0.6348827481269836,0.576715886592865,0.28559747338294983,0.009562690742313862,2.778545618057251,0.03022744506597519
2022-01-16,11.4,41.6,-0.111,4,2,-15.343333333333334,70.15,7.4,10.9,3.5,1,16,29.8,0.0,18.789514541625977,4215.96826171875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.72157669067383,1.1063917875289917,0.0,0.0,0.5809846520423889,34.24715042114258,29.231632232666016,-0.2831878364086151,-0.1189737468957901,6.622291266467073e-07,-5.686697006225586,0.45245423913002014,-5.597513675689697,-5.273011684417725,0.45937347412109375,0.4307034909725189,297.4525146484375,300.4080505371094,1.1592844724655151,0.001014592475257814,0.8525466918945312,271.4599609375,2.970958709716797,119.99890899658203,94.57642364501953,7.708840847015381,2.7057974338531494,101123.65625,0.005020725075155497,117.95099639892578,103.15174102783203,202.8976287841797,338.4798889160156,7.432107925415039,6.28772497177124,6.8397674560546875,2.4655141830444336,6.3283514976501465,2.282892942428589,6.836695194244385,11.10772705078125,7.00994873046875,5.515851974487305,999.0,-3.25347900390625,2.6530539989471436,1.005407452583313,94.85159301757812,5.67120361328125,7.8892364501953125,6.542652606964111,302.5138244628906,1.5750352144241333,1.5225697755813599,0.3663584291934967,1.3374956846237183,0.7079925537109375,0.2344462126493454,302.2818298339844,0.8800005316734314,99.99999237060547,0.0,101124.90625,302.513916015625,0.0,0.6816210746765137,0.6199514269828796,0.2960141599178314,0.00794906448572874,3.088456392288208,0.025638222694396973
2022-01-17,10.6,37.2,-0.159,4,2,-17.575,66.08333333333333,7.4,10.9,3.5,1,17,25.5,0.0,14.536884307861328,1994.624755859375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.69691848754883,2.420654058456421,0.0,0.0,0.7536845803260803,35.16767501831055,28.763965606689453,-0.18649061024188995,-0.08001084625720978,7.918285973573802e-07,-5.0765299797058105,-1.788339614868164,-4.923173904418945,-4.688634872436523,-1.7112401723861694,-1.6359812021255493,297.0050048828125,300.9759521484375,1.1572638750076294,0.0009943629847839475,0.7358042597770691,271.4600524902344,2.7862446308135986,115.1590347290039,72.22116088867188,8.636916160583496,2.5537896156311035,101111.9140625,0.004753817804157734,110.90680694580078,92.3609619140625,206.89915466308594,267.0454406738281,8.306573867797852,6.468366622924805,7.077517032623291,2.330519676208496,6.33180570602417,2.1600444316864014,6.791271209716797,13.844157218933105,11.232319831848145,5.49843168258667,999.0,-3.171600341796875,2.56719708442688,0.9973762035369873,71.89994049072266,5.36602783203125,12.120976448059082,6.797282695770264,301.9931945800781,1.4756461381912231,1.4253944158554077,0.3297933042049408,1.1821845769882202,0.6494395136833191,0.42971548438072205,301.76910400390625,0.8800005316734314,99.99999237060547,0.0,101108.6875,301.9931335449219,0.0,0.6822943091392517,0.4346249997615814,0.2933775782585144,0.004340318497270346,3.7953712940216064,0.015311063267290592
2022-01-18,10.5,36.0,-0.18,3,2,-19.803333333333335,62.016666666666666,7.4,10.9,3.5,1,18,25.300000000000004,0.0,14.988893508911133,4002.4013671875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.72731018066406,1.2312304973602295,0.0,0.0,0.6959724426269531,34.94248580932617,28.592735290527344,0.05026623606681824,-0.3757531940937042,-4.917950491289957e-07,-4.298115253448486,-2.967931032180786,-4.226588726043701,-3.989548444747925,-2.907677412033081,-2.7454311847686768,297.4915771484375,299.9101867675781,1.1601449251174927,0.0009704763651825488,0.7979786992073059,271.4599304199219,3.1229488849639893,177.34547424316406,57.009037017822266,10.343056678771973,2.454383611679077,101134.8984375,0.004119279328733683,173.44639587402344,206.05577087402344,85.99092864990234,296.8059997558594,10.066985130310059,7.845287322998047,8.514354705810547,2.244525909423828,7.420864105224609,2.084538698196411,13.019633293151855,6.756591796875,5.979959964752197,6.431524753570557,877.0,-2.4414775371551514,2.3778774738311768,0.9833739399909973,56.583438873291016,5.119669437408447,13.7439603805542,8.289346694946289,301.9626159667969,1.6642743349075317,1.631927490234375,0.2913462221622467,1.1739400625228882,0.9343388676643372,0.5167744755744934,301.6690673828125,0.8800005316734314,99.99999237060547,0.0,101135.5078125,301.9621276855469,4.069010537932627e-05,0.649249255657196,0.2464275360107422,0.29969024658203125,0.0024253923911601305,7.704647064208984,0.008945458568632603
2022-01-19,11.5,40.3,-0.16,3,2,-22.041666666666668,57.95,7.4,10.9,3.5,1,19,30.5,0.0,15.552762031555176,4712.10693359375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.71746826171875,0.6910473108291626,0.0,0.0,0.643825888633728,35.06990432739258,28.112634658813477,-0.15071731805801392,-0.18889643251895905,-6.919111683600931e-07,-1.47219717502594,-4.91526460647583,-1.427602767944336,-1.3555952310562134,-4.734255313873291,-4.4960246086120605,297.2972412109375,299.49169921875,1.1578528881072998,0.0009885986801236868,0.7147954106330872,271.4599304199219,3.2714920043945312,168.85585021972656,64.8890151977539,8.615766525268555,2.5712454319000244,100917.1015625,0.0045549082569777966,166.6311798095703,187.7333526611328,72.86559295654297,194.01637268066406,8.42458438873291,7.031784534454346,7.462591171264648,2.3070619106292725,6.8054070472717285,2.025421142578125,10.516047477722168,6.735005855560303,6.472066402435303,6.139737606048584,999.0,-3.63916015625,2.2476584911346436,1.0098587274551392,76.77438354492188,5.365682125091553,11.809940338134766,7.294766902923584,301.4219970703125,1.7547874450683594,1.7252144813537598,0.28070068359375,1.2712982892990112,0.9735081791877747,0.6295560002326965,301.1734619140625,0.8800005316734314,99.99999237060547,0.0,100928.53125,301.4217834472656,0.02716064453125,0.8741992115974426,0.376488596200943,0.3527183532714844,0.0024355649948120117,2.5386059284210205,0.012730414979159832
2022-01-20,10.7,41.0,-0.058,4,2,-24.016666666666666,53.88333333333333,7.4,10.9,3.5,1,20,30.0,0.0,15.127099990844727,4495.89990234375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.71717834472656,0.9099458456039429,0.0,0.0,0.7907623052597046,35.07912063598633,27.21901512145996,0.07971396297216415,-0.07193252444267273,2.4884548111003824e-07,2.768819808959961,1.8418813943862915,2.831218719482422,2.6087944507598877,1.9294103384017944,1.7546621561050415,294.3673400878906,299.0860900878906,1.16305673122406,0.0008596599218435585,0.7477290034294128,271.4599304199219,3.6474685668945312,186.29254150390625,179.14166259765625,8.831193923950195,2.6843130588531494,100818.6796875,0.003215392818674445,186.7643280029297,192.88893127441406,80.2520980834961,5.26741361618042,8.781683921813965,7.773867130279541,7.9225287437438965,2.1904232501983643,7.369462490081787,1.3159078359603882,9.10107421875,7.281392574310303,6.39208984375,7.074001312255859,999.0,-10.530049324035645,-1.463422179222107,1.0717779397964478,236.41725158691406,4.015055179595947,9.934504508972168,7.941354274749756,300.8141784667969,1.9838072061538696,1.9759572744369507,0.1321004182100296,1.8787943124771118,0.5589548945426941,0.3298797607421875,300.4771423339844,0.8800005316734314,99.99999237060547,0.0,100814.90625,300.81396484375,0.0010274251690134406,0.7665383219718933,0.5261957049369812,0.6281909346580505,0.004775246139615774,3.3710567951202393,0.020571177825331688
2022-01-21,10.8,43.6,-0.008,4,3,-25.948333333333334,49.81666666666667,7.4,10.9,3.5,1,21,35.5,0.0,19.60019874572754,5075.87255859375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.70463180541992,0.5986149907112122,0.0,0.0,0.500655472278595,35.277740478515625,25.94870376586914,-0.26550406217575073,-0.28554609417915344,-5.156642046699744e-08,-2.316532850265503,1.8139680624008179,-2.2179133892059326,-2.0911247730255127,1.6458791494369507,1.6201261281967163,294.3523254394531,298.5320739746094,1.1674455404281616,0.0008753195288591087,0.6544901728630066,271.4599304199219,5.360635757446289,163.5599365234375,89.4245834350586,10.01956844329834,3.132021188735962,101153.78125,0.005217151250690222,163.6265106201172,155.7526397705078,230.01661682128906,106.1842041015625,9.89725399017334,8.712430000305176,8.966092109680176,2.5509328842163086,8.314217567443848,1.5466054677963257,9.18398380279541,14.874897956848145,11.583984375,7.915922164916992,999.0,-31.85581398010254,-4.263269901275635,1.2491737604141235,103.75613403320312,4.2557373046875,10.553603172302246,8.88253116607666,299.4463806152344,2.8978826999664307,2.861010789871216,0.2815043032169342,2.6324644088745117,0.9054718017578125,0.29812368750572205,299.2287902832031,0.8800005316734314,99.99999237060547,0.0,101144.5859375,299.4458923339844,0.000335693359375,0.5057982802391052,0.3408183157444,0.65167236328125,0.013593549840152264,4.923978328704834,0.027229683473706245
2022-01-22,10.7,44.6,0.022,7,5,-28.005,44.733333333333334,7.4,10.9,3.5,1,22,37.5,0.0,40.61631393432617,2055.40576171875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.775821685791016,2.347412109375,0.0,0.0,0.6130720973014832,35.290401458740234,25.976633071899414,-0.511941134929657,0.09249893575906754,-6.751822070327762e-07,-12.8488130569458,9.356983184814453,-10.914616584777832,-10.810647010803223,8.056727409362793,7.979468822479248,294.5947265625,297.2765808105469,1.181343674659729,0.001674977014772594,0.9921646118164062,271.4600524902344,7.295409679412842,208.27880859375,124.8249282836914,11.89294719696045,7.25976037979126,101740.7109375,0.016773974522948265,142.0908660888672,231.056884765625,114.94839477539062,293.5278015136719,8.81812572479248,7.4027791023254395,10.336852073669434,6.447860240936279,9.199284553527832,5.812082767486572,13.74803638458252,26.89394187927246,4.740213871002197,6.52794885635376,999.0,-3.5995991230010986,4.655496597290039,0.9363105297088623,126.23725128173828,13.292399406433105,8.880081176757812,7.624395370483398,298.5287170410156,3.7994911670684814,2.0010128021240234,3.1981098651885986,1.7127996683120728,1.2911605834960938,0.09133657068014145,298.3955383300781,0.8800005316734314,99.99999237060547,0.0,101740.9765625,298.52862548828125,0.0017191568622365594,0.5825219750404358,0.2800515592098236,0.3164825439453125,0.03068467043340206,3.351581573486328,0.04838161543011665
2022-01-23,11.0,43.9,-0.015,7,5,-29.881666666666668,40.666666666666664,7.4,10.9,3.5,1,23,33.5,0.0,31.61663818359375,4907.58740234375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.738136291503906,0.30442073941230774,0.0,0.0,0.566776692867279,35.629730224609375,23.176652908325195,-0.2351384311914444,0.16971948742866516,-1.6121121859669074e-07,-13.525317192077637,4.017267227172852,-11.576397895812988,-11.4862642288208,3.5176265239715576,3.4891040325164795,291.05059814453125,296.1524353027344,1.1932028532028198,0.001544814556837082,0.846893310546875,271.46002197265625,7.699975490570068,187.453857421875,105.4433364868164,12.209136009216309,7.011074066162109,102328.8203125,0.015186748467385769,132.6680145263672,187.22308349609375,134.62831115722656,259.0564880371094,9.859790802001953,8.150774955749512,10.828478813171387,6.240681171417236,9.848710060119629,5.6380615234375,17.234445571899414,18.81215476989746,4.433207035064697,7.127386093139648,999.0,-3.87713623046875,4.505669116973877,0.959901750087738,106.53955078125,12.36529541015625,13.413627624511719,8.398991584777832,296.6044006347656,4.095594882965088,3.0332844257354736,2.7316997051239014,2.2619833946228027,1.9131265878677368,0.11443710327148438,296.4930114746094,0.8800005316734314,99.99999237060547,0.0,102330.7890625,296.6041259765625,0.0,0.6215969920158386,0.2804831564426422,0.27014032006263733,0.014805354177951813,2.843003511428833,0.027301684021949768
2022-01-24,11.3,42.6,-0.071,5,4,-31.631666666666668,35.583333333333336,7.4,10.9,3.5,1,24,30.0,0.0,19.390975952148438,2390.407470703125,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.78135299682617,2.0885026454925537,0.0,0.0,0.7060130834579468,35.54929733276367,24.355154037475586,0.027364961802959442,-0.16401538252830505,2.500214293377212e-07,-7.771816253662109,-6.696596622467041,-6.965334415435791,-6.8667988777160645,-5.933015823364258,-5.850667476654053,291.13238525390625,297.0876770019531,1.1867507696151733,0.0013320845318958163,0.8149185180664062,271.4598083496094,5.618031978607178,102.3016357421875,50.53371047973633,9.905537605285645,4.771735668182373,101981.9375,0.010484392754733562,88.6043472290039,86.77020263671875,224.8571014404297,189.45997619628906,8.990996360778809,7.598896026611328,9.108885765075684,4.247949600219727,8.560988426208496,3.8610432147979736,9.172831535339355,12.740214347839355,4.569905757904053,6.619002819061279,999.0,-3.7984111309051514,4.101969242095947,0.9681322574615479,48.652496337890625,9.311259269714355,10.095474243164062,7.8611626625061035,297.6933898925781,2.9819557666778564,2.6881000995635986,1.2584127187728882,2.3370158672332764,1.2612253427505493,0.1182149276137352,297.4670715332031,0.8800005316734314,99.99999237060547,0.0,101976.59375,297.6935119628906,0.0,0.7393872737884521,0.6691398024559021,0.30639520287513733,0.012126167304813862,3.4727847576141357,0.02952626906335354
2022-01-25,11.6,42.6,-0.107,4,4,-33.31166666666667,30.5,7.4,10.9,3.5,1,25,34.0,0.0,28.428863525390625,3871.957763671875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.78194808959961,1.4164371490478516,0.0,0.0,0.9693923592567444,35.42140197753906,25.18425178527832,-0.04012481868267059,0.16519202291965485,5.784817744824977e-07,1.4308382272720337,1.4691461324691772,1.3617960214614868,1.307273268699646,1.5664030313491821,1.4613431692123413,294.8045349121094,298.0067443847656,1.1747969388961792,0.0008469343301840127,0.4939320981502533,271.4600524902344,4.727357387542725,77.87158203125,229.85203552246094,9.470440864562988,2.263252019882202,101520.9609375,0.004619853105396032,77.7024154663086,64.35961151123047,229.7218780517578,231.24090576171875,9.435579299926758,8.266345024108887,8.360481262207031,1.9983409643173218,7.693512439727783,1.6146444082260132,8.845829963684082,12.968994140625,8.77734375,7.512929916381836,999.0,-25.882080078125,-1.952445387840271,1.274553894996643,226.4832763671875,3.8906047344207764,11.84372329711914,8.428088188171387,298.2573547363281,2.5705947875976562,2.562708854675293,0.13946533203125,2.1141462326049805,1.1975479125976562,0.7198448181152344,298.24346923828125,0.8800005316734314,99.99999237060547,0.0,101497.71875,298.2576599121094,0.008015950210392475,0.9904361367225647,1.25589120388031,0.37046560645103455,0.005263527389615774,2.7281904220581055,0.018437480553984642
2022-01-26,12.2,42.3,-0.172,5,4,-34.68833333333333,24.4,7.4,10.9,3.5,1,26,31.5,0.0,10.801020622253418,131.50006103515625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.79472351074219,9.691568374633789,0.0,0.0,-0.23853203654289246,35.21183395385742,17.53545570373535,-0.3213857412338257,-0.1400882750749588,-3.236909378756536e-06,-7.898010730743408,4.046773433685303,-6.1740875244140625,-6.229889392852783,3.2851245403289795,3.326676607131958,289.9546203613281,293.3714599609375,1.199087142944336,0.0011298455065116286,0.0057779946364462376,271.4599609375,4.194277286529541,192.180419921875,116.66622924804688,9.594346046447754,3.461305856704712,101625.4140625,0.0075891646556556225,180.7070770263672,228.3174285888672,102.69400787353516,129.8092803955078,9.003545761108398,7.383166790008545,8.535154342651367,3.10111403465271,7.800009250640869,2.822474241256714,10.8035306930542,8.281697273254395,8.089497566223145,6.250804424285889,126.0,-3.8031818866729736,3.4720218181610107,0.9810280799865723,116.18311309814453,6.619974613189697,11.780653953552246,7.729679584503174,292.9027099609375,2.2351009845733643,2.115100622177124,0.6780548095703125,1.5719246864318848,1.0268936157226562,0.9020779728889465,292.7797546386719,0.8800005316734314,99.99999237060547,0.0,101630.3984375,292.9029235839844,0.0,0.9076676368713379,0.8582678437232971,0.3152618408203125,0.004300316330045462,5.027546405792236,0.0162007138133049
2022-01-27,11.2,41.1,-0.107,3,3,-34.87833333333333,19.316666666666666,7.4,10.9,3.5,1,27,28.0,0.0,22.02546501159668,121.15638732910156,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.4277229309082,8.899274826049805,0.0,0.0,-0.2608676254749298,35.256858825683594,21.808197021484375,-0.3687097430229187,0.11031977087259293,-1.3199716875078593e-07,-1.8274186849594116,3.3089637756347656,-1.505889892578125,-1.5120805501937866,3.1097099781036377,3.022106885910034,288.8999938964844,293.32806396484375,1.1944597959518433,0.0010153645416721702,0.35732778906822205,271.4598083496094,3.0137360095977783,209.9646453857422,164.19773864746094,8.598081588745117,2.712129831314087,101321.9453125,0.005038572940975428,205.7520751953125,227.34107971191406,104.76021575927734,174.142578125,8.229449272155762,6.736478328704834,7.4918694496154785,2.462172508239746,6.76793909072876,2.265314817428589,9.04818344116211,6.0474853515625,11.065144538879395,5.71874475479126,135.0,-2.9918620586395264,2.702969789505005,0.9825899600982666,165.55955505371094,5.544657230377197,10.45083999633789,7.080088138580322,293.7106628417969,1.6038422584533691,1.5461639165878296,0.3816935122013092,1.3184503316879272,0.624847412109375,0.382232666015625,293.50958251953125,0.8800005316734314,99.99999237060547,0.0,101353.2734375,293.7107238769531,0.0,0.8111779689788818,0.7118478417396545,0.3077150881290436,0.002941648242995143,4.681296348571777,0.014763091690838337
